event_id,date,away_team,away_player,away_score,home_team,home_player,home_score,total_score,league,home_str,away_str,players,odd_over,odd_under,handicap,prob_over,prob_under,ev_over,ev_under,bet_type,bet_odd,bet_prob,bet_ev,hot_ev,minimum_line,minimum_odd,time_sent,lambda_pred,ended,raw_score,profit,result,canceled,sent,message_id,chat_id,edited,result_emoji,time_interval,saved_on_excel,month,totally_processed,time_range
9788241,2025-04-09 02:36:00,Bayern,Inquisitor,1.0,Liverpool,hotShot,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9788235,2025-04-09 02:28:00,Bolivar,Salfour,2.0,River Plate,exhausted,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9788234,2025-04-09 02:28:00,Colo Colo,why,2.0,Nacional,Malenkiy,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9788232,2025-04-09 02:24:00,Barcelona,Kray,1.0,Bayern,Inquisitor,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9788231,2025-04-09 02:24:00,Liverpool,hotShot,3.0,Real Madrid,Boulevard,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9788229,2025-04-09 02:16:00,Penarol,panch,2.0,Colo Colo,why,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9788233,2025-04-09 02:16:00,Nacional,Malenkiy,4.0,Bolivar,Salfour,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9788230,2025-04-09 02:12:00,PSG,Kodak,2.0,Liverpool,hotShot,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787984,2025-04-09 02:12:00,Real Madrid,Boulevard,2.0,Barcelona,Kray,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9788155,2025-04-09 02:04:00,Bolivar,Salfour,5.0,Penarol,panch,3.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9788152,2025-04-09 02:04:00,River Plate,exhausted,3.0,Nacional,Malenkiy,4.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9788154,2025-04-09 02:00:00,Bayern,Inquisitor,5.0,Real Madrid,Boulevard,3.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9788153,2025-04-09 02:00:00,Barcelona,Kray,4.0,PSG,Kodak,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9788151,2025-04-09 01:52:00,Penarol,panch,3.0,River Plate,exhausted,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9788138,2025-04-09 01:52:00,Colo Colo,why,4.0,Bolivar,Salfour,7.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9788134,2025-04-09 01:48:00,Barcelona,Kray,2.0,Liverpool,hotShot,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9788133,2025-04-09 01:48:00,Bayern,Inquisitor,3.0,PSG,Kodak,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9788076,2025-04-09 01:40:00,River Plate,exhausted,5.0,Colo Colo,why,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9788132,2025-04-09 01:40:00,Nacional,Malenkiy,2.0,Penarol,panch,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9788078,2025-04-09 01:36:00,PSG,Kodak,2.0,Real Madrid,Boulevard,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9788077,2025-04-09 01:36:00,Liverpool,hotShot,2.0,Bayern,Inquisitor,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9788058,2025-04-09 01:28:00,River Plate,exhausted,3.0,Bolivar,Salfour,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9788066,2025-04-09 01:28:00,Nacional,Malenkiy,1.0,Colo Colo,why,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9788046,2025-04-09 01:24:00,Bayern,Inquisitor,1.0,Barcelona,Kray,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9788056,2025-04-09 01:24:00,Real Madrid,Boulevard,3.0,Liverpool,hotShot,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9788024,2025-04-09 01:16:00,Bolivar,Salfour,2.0,Nacional,Malenkiy,5.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9788023,2025-04-09 01:16:00,Colo Colo,why,2.0,Penarol,panch,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787985,2025-04-09 01:12:22,Liverpool,hotShot,3.0,PSG,Kodak,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9788259,2025-04-09 01:11:47,Barcelona,Kray,2.0,Real Madrid,Boulevard,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787968,2025-04-09 01:02:59,Nacional,Malenkiy,3.0,River Plate,exhausted,5.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787967,2025-04-09 01:02:42,Penarol,panch,1.0,Bolivar,Salfour,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787959,2025-04-09 00:56:29,Real Madrid,Boulevard,3.0,Bayern,Inquisitor,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787958,2025-04-09 00:56:27,PSG,Kodak,2.0,Barcelona,Kray,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787917,2025-04-09 00:52:00,Bolivar,Salfour,2.0,Colo Colo,why,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787916,2025-04-09 00:52:00,River Plate,exhausted,0.0,Penarol,panch,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787889,2025-04-09 00:40:00,Colo Colo,why,2.0,River Plate,exhausted,8.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787893,2025-04-09 00:40:00,Penarol,panch,1.0,Nacional,Malenkiy,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787867,2025-04-09 00:28:00,Denmark,hotShot,2.0,Ukraine,Kray,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787866,2025-04-09 00:28:00,Ghana,Kodak,1.0,Czechia,Inquisitor,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787868,2025-04-09 00:18:00,Roma,Salfour,5.0,Bologna,exhausted,5.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787865,2025-04-09 00:18:00,Napoli,why,0.0,Juventus,Malenkiy,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787703,2025-04-09 00:16:00,USA,Boulevard,1.0,Ghana,Kodak,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787702,2025-04-09 00:16:00,Czechia,Inquisitor,2.0,Denmark,hotShot,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787856,2025-04-09 00:06:00,Fiorentina,panch,4.0,Napoli,why,3.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787857,2025-04-09 00:06:00,Juventus,Malenkiy,4.0,Roma,Salfour,4.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787836,2025-04-09 00:04:00,Denmark,hotShot,1.0,USA,Boulevard,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787837,2025-04-09 00:04:00,Ukraine,Kray,2.0,Czechia,Inquisitor,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787831,2025-04-08 23:54:00,Roma,Salfour,4.0,Fiorentina,panch,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787835,2025-04-08 23:54:00,Bologna,exhausted,2.0,Juventus,Malenkiy,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787822,2025-04-08 23:52:00,Ghana,Kodak,5.0,Denmark,hotShot,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787821,2025-04-08 23:52:00,USA,Boulevard,3.0,Ukraine,Kray,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787679,2025-04-08 23:42:00,Fiorentina,panch,2.0,Bologna,exhausted,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787681,2025-04-08 23:42:00,Napoli,why,3.0,Roma,Salfour,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787677,2025-04-08 23:40:00,Czechia,Inquisitor,2.0,USA,Boulevard,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787676,2025-04-08 23:40:00,Ukraine,Kray,4.0,Ghana,Kodak,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787660,2025-04-08 23:29:35,Juventus,Malenkiy,3.0,Fiorentina,panch,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787644,2025-04-08 23:29:19,Bologna,exhausted,4.0,Napoli,why,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787803,2025-04-08 23:28:00,Czechia,Inquisitor,1.0,Ghana,Kodak,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787804,2025-04-08 23:28:00,Ukraine,Kray,6.0,Denmark,hotShot,5.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787701,2025-04-08 23:18:00,Juventus,Malenkiy,4.0,Napoli,why,4.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787704,2025-04-08 23:18:00,Bologna,exhausted,2.0,Roma,Salfour,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787859,2025-04-08 23:14:24,Ghana,Kodak,2.0,USA,Boulevard,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787858,2025-04-08 23:14:20,Denmark,hotShot,0.0,Czechia,Inquisitor,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787688,2025-04-08 23:06:00,Roma,Salfour,3.0,Juventus,Malenkiy,4.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787687,2025-04-08 23:06:00,Napoli,why,3.0,Fiorentina,panch,4.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787685,2025-04-08 23:04:00,Czechia,Inquisitor,2.0,Ukraine,Kray,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787684,2025-04-08 23:04:00,USA,Boulevard,1.0,Denmark,hotShot,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787686,2025-04-08 22:54:00,Fiorentina,panch,3.0,Roma,Salfour,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787682,2025-04-08 22:54:00,Juventus,Malenkiy,1.0,Bologna,exhausted,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787683,2025-04-08 22:52:00,Ukraine,Kray,3.0,USA,Boulevard,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787680,2025-04-08 22:52:00,Denmark,hotShot,4.0,Ghana,Kodak,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787811,2025-04-08 22:41:45,Roma,Salfour,2.0,Napoli,why,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787808,2025-04-08 22:41:36,Bologna,exhausted,2.0,Fiorentina,panch,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787810,2025-04-08 22:38:34,USA,Boulevard,4.0,Czechia,Inquisitor,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787809,2025-04-08 22:38:34,Ghana,Kodak,0.0,Ukraine,Kray,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787807,2025-04-08 22:29:51,Fiorentina,panch,1.0,Juventus,Malenkiy,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787806,2025-04-08 22:29:42,Napoli,why,4.0,Bologna,exhausted,3.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787626,2025-04-08 22:18:00,FC Porto,Kodak,2.0,Sporting,Inquisitor,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787627,2025-04-08 22:18:00,Braga,hotShot,1.0,Rio Ave,Kray,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787610,2025-04-08 22:08:00,Germany,Salfour,1.0,Argentina,exhausted,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787620,2025-04-08 22:08:00,Italy,why,2.0,Spain,Malenkiy,5.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787608,2025-04-08 22:06:00,Benfica,Boulevard,5.0,FC Porto,Kodak,4.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787607,2025-04-08 22:06:00,Sporting,Inquisitor,1.0,Braga,hotShot,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787604,2025-04-08 21:56:00,France,panch,3.0,Italy,why,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787609,2025-04-08 21:56:00,Spain,Malenkiy,2.0,Germany,Salfour,5.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787606,2025-04-08 21:54:00,Rio Ave,Kray,5.0,Sporting,Inquisitor,4.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787605,2025-04-08 21:54:00,Braga,hotShot,2.0,Benfica,Boulevard,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787578,2025-04-08 21:43:13,Germany,Salfour,2.0,France,panch,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787577,2025-04-08 21:43:10,Argentina,exhausted,1.0,Spain,Malenkiy,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787538,2025-04-08 21:42:00,Benfica,Boulevard,4.0,Rio Ave,Kray,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787539,2025-04-08 21:42:00,FC Porto,Kodak,1.0,Braga,hotShot,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787487,2025-04-08 21:40:17,Sporting,Inquisitor,3.0,Benfica,Boulevard,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787486,2025-04-08 21:40:17,Rio Ave,Kray,2.0,FC Porto,Kodak,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787327,2025-04-08 21:32:00,Italy,why,2.0,Germany,Salfour,5.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787324,2025-04-08 21:32:00,France,panch,4.0,Argentina,exhausted,3.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787414,2025-04-08 21:20:00,Argentina,exhausted,3.0,Italy,why,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787415,2025-04-08 21:20:00,Spain,Malenkiy,0.0,France,panch,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787391,2025-04-08 21:18:00,Sporting,Inquisitor,2.0,FC Porto,Kodak,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787405,2025-04-08 21:18:00,Rio Ave,Kray,2.0,Braga,hotShot,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787407,2025-04-08 21:08:00,Argentina,exhausted,1.0,Germany,Salfour,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787404,2025-04-08 21:08:00,Spain,Malenkiy,4.0,Italy,why,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787390,2025-04-08 21:06:00,FC Porto,Kodak,1.0,Benfica,Boulevard,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787389,2025-04-08 21:06:00,Braga,hotShot,2.0,Sporting,Inquisitor,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787406,2025-04-08 20:56:00,Germany,Salfour,2.0,Spain,Malenkiy,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787403,2025-04-08 20:56:00,Italy,why,0.0,France,panch,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787388,2025-04-08 20:54:00,Sporting,Inquisitor,3.0,Rio Ave,Kray,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787387,2025-04-08 20:54:00,Benfica,Boulevard,1.0,Braga,hotShot,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787341,2025-04-08 20:44:00,France,panch,3.0,Germany,Salfour,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787340,2025-04-08 20:44:00,Spain,Malenkiy,4.0,Argentina,exhausted,4.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787334,2025-04-08 20:42:00,Rio Ave,Kray,4.0,Benfica,Boulevard,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787335,2025-04-08 20:42:00,Braga,hotShot,0.0,FC Porto,Kodak,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787547,2025-04-08 20:36:19,Germany,Salfour,4.0,Italy,why,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787544,2025-04-08 20:36:18,Argentina,exhausted,0.0,France,panch,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787326,2025-04-08 20:30:00,Benfica,Boulevard,2.0,Sporting,Inquisitor,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787325,2025-04-08 20:30:00,FC Porto,Kodak,2.0,Rio Ave,Kray,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787322,2025-04-08 20:20:00,France,panch,2.0,Spain,Malenkiy,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787321,2025-04-08 20:20:00,Italy,why,2.0,Argentina,exhausted,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787286,2025-04-08 19:58:00,Man City,Giox,3.0,Chelsea,Boki,4.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787285,2025-04-08 19:58:00,Liverpool,Steksy,1.0,Arsenal,Bolec,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787212,2025-04-08 19:46:00,Man Utd,Hyper,3.0,Liverpool,Steksy,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787211,2025-04-08 19:46:00,Arsenal,Bolec,1.0,Man City,Giox,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787051,2025-04-08 19:34:00,Chelsea,Boki,1.0,Arsenal,Bolec,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787050,2025-04-08 19:34:00,Man City,Giox,2.0,Man Utd,Hyper,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787048,2025-04-08 19:22:00,Man Utd,Hyper,3.0,Chelsea,Boki,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787049,2025-04-08 19:22:00,Liverpool,Steksy,1.0,Man City,Giox,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787047,2025-04-08 19:10:00,Arsenal,Bolec,2.0,Man Utd,Hyper,5.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787046,2025-04-08 19:10:00,Chelsea,Boki,0.0,Liverpool,Steksy,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9786975,2025-04-08 18:58:00,Arsenal,Bolec,2.0,Liverpool,Steksy,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9786976,2025-04-08 18:58:00,Chelsea,Boki,0.0,Man City,Giox,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9786870,2025-04-08 18:46:00,Liverpool,Steksy,1.0,Man Utd,Hyper,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9786869,2025-04-08 18:46:00,Man City,Giox,1.0,Arsenal,Bolec,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9786867,2025-04-08 18:34:00,Man Utd,Hyper,2.0,Man City,Giox,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9786868,2025-04-08 18:34:00,Arsenal,Bolec,3.0,Chelsea,Boki,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9786861,2025-04-08 18:22:00,Man City,Giox,2.0,Liverpool,Steksy,5.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9786860,2025-04-08 18:22:00,Chelsea,Boki,3.0,Man Utd,Hyper,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9786855,2025-04-08 18:10:00,Man Utd,Hyper,4.0,Arsenal,Bolec,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9786857,2025-04-08 18:10:00,Liverpool,Steksy,3.0,Chelsea,Boki,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9786490,2025-04-08 17:38:00,Fenerbahce,Steksy,4.0,Roma,Bolec,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9786491,2025-04-08 17:38:00,Eintracht,Giox,3.0,Man Utd,Boki,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9786480,2025-04-08 17:26:00,Roma,Bolec,1.0,Eintracht,Giox,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9786482,2025-04-08 17:26:00,Tottenham,Hyper,4.0,Fenerbahce,Steksy,4.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9786422,2025-04-08 17:14:00,Man Utd,Boki,2.0,Roma,Bolec,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9786421,2025-04-08 17:14:00,Eintracht,Giox,3.0,Tottenham,Hyper,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9786412,2025-04-08 17:02:00,Fenerbahce,Steksy,3.0,Eintracht,Giox,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9786390,2025-04-08 17:02:00,Tottenham,Hyper,3.0,Man Utd,Boki,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9786389,2025-04-08 16:50:00,Man Utd,Boki,1.0,Fenerbahce,Steksy,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9786384,2025-04-08 16:50:00,Roma,Bolec,2.0,Tottenham,Hyper,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9786296,2025-04-08 16:38:00,Man Utd,Boki,3.0,Eintracht,Giox,6.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9786295,2025-04-08 16:38:00,Roma,Bolec,2.0,Fenerbahce,Steksy,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9786269,2025-04-08 16:26:00,Fenerbahce,Steksy,1.0,Tottenham,Hyper,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9786264,2025-04-08 16:26:00,Eintracht,Giox,0.0,Roma,Bolec,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9786263,2025-04-08 16:14:00,Roma,Bolec,2.0,Man Utd,Boki,5.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9786262,2025-04-08 16:14:00,Tottenham,Hyper,2.0,Eintracht,Giox,6.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9786256,2025-04-08 16:03:15,Eintracht,Giox,5.0,Fenerbahce,Steksy,6.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9786255,2025-04-08 16:02:13,Man Utd,Boki,2.0,Tottenham,Hyper,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9786186,2025-04-08 15:50:00,Fenerbahce,Steksy,2.0,Man Utd,Boki,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9786232,2025-04-08 15:50:00,Tottenham,Hyper,4.0,Roma,Bolec,4.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9786145,2025-04-08 15:28:00,Boca Juniors,Steksy,2.0,PSG,Bolec,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9786139,2025-04-08 15:28:00,River Plate,Giox,1.0,Man City,Boki,6.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9786138,2025-04-08 15:16:00,Real Madrid,Hyper,3.0,Boca Juniors,Steksy,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9786137,2025-04-08 15:16:00,PSG,Bolec,3.0,River Plate,Giox,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9786052,2025-04-08 15:04:00,River Plate,Giox,2.0,Real Madrid,Hyper,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9786053,2025-04-08 15:04:00,Man City,Boki,3.0,PSG,Bolec,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9786051,2025-04-08 14:52:00,Boca Juniors,Steksy,5.0,River Plate,Giox,4.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
